	ID	Label	Area	cm2	Circ	Slice	AR	Round	Solidity	Mean.Green	Mean.Blue	Mean.Red
3303	ID_70	0006-1421	127975	19.99609375	0.6	1	1.5	0.7	1	171.2	156.3	181.9
3304	ID_70	0009-2056	123684	19.325625	0.7	1	1.6	0.6	1	167.1	155.3	183.1
3305	ID_70	0010-2180	122173	19.08953125	0.7	1	1.5	0.7	1	168	152.7	178.6
3306	ID_70	0012-2193	119072	18.605	0.7	1	1.5	0.7	1	167.8	152.5	182.7
3325	ID_71	0001-0897	10405	1.62578125	0.7	1	1.3	0.8	1	51.9	37.2	148.8
3326	ID_71	0002-0916	11056	1.7275	0.7	1	1.3	0.8	0.9	120.9	17	158
3327	ID_71	0003-0929	8672	1.355	0.7	1	1.6	0.6	1	16.7	11.5	66.3
3328	ID_71	0004-0940	10386	1.6228125	0.6	1	1.4	0.7	0.9	44	14.4	142.5
3329	ID_71	0005-0939	10022	1.5659375	0.6	1	1.3	0.7	0.9	115.6	14.8	151.7
3330	ID_71	0006-1255	9418	1.4715625	0.8	1	1.4	0.7	1	23.7	14.8	111.2
3331	ID_71	0007-1282	8376	1.30875	0.8	1	1.7	0.6	1	61.4	14.6	25.3
3332	ID_71	0008-1284	8149	1.27328125	0.7	1	1.5	0.7	1	54.4	37.3	141.1
3333	ID_71	0009-1295	9335	1.45859375	0.8	1	1.4	0.7	1	117.5	16.5	152.6
3334	ID_71	0010-1302	7649	1.19515625	0.8	1	1.6	0.6	1	16.5	11.9	71.6
3335	ID_71	0011-1534	8588	1.341875	0.7	1	1.4	0.7	1	53.5	14.3	22.3
3336	ID_71	0012-1552	9064	1.41625	0.8	1	1.4	0.7	1	23.4	13.8	113.8
3337	ID_71	0013-1556	8442	1.3190625	0.8	1	1.5	0.7	1	26.3	15.8	116.1
3338	ID_71	0014-1564	10335	1.61484375	0.7	1	1.3	0.8	0.9	43.5	15.5	140.2
3339	ID_71	0015-1569	9283	1.45046875	0.7	1	1.4	0.7	1	50.9	34.9	140.7
3340	ID_71	0016-1838	10020	1.565625	0.7	1	1.5	0.7	1	19.6	14.3	73.6
3341	ID_71	0017-1837	8616	1.34625	0.7	1	1.4	0.7	1	55.7	14.3	23
3342	ID_71	0018-1834	8754	1.3678125	0.9	1	1.4	0.7	1	14.4	10	63.1
3343	ID_71	0019-1845	10175	1.58984375	0.8	1	1.3	0.8	1	116.4	13.3	151.9
3344	ID_71	0020-1848	9003	1.40671875	0.8	1	1.3	0.7	1	56	14.9	23.5
3345	ID_71	0021-2123	9706	1.5165625	0.7	1	1.4	0.7	1	55	39.6	140.4
3346	ID_71	0022-2145	10393	1.62390625	0.8	1	1.4	0.7	1	48.4	34.2	142.2
3347	ID_71	0023-2155	8270	1.2921875	0.7	1	1.5	0.7	0.9	17.1	12.3	63.7
3348	ID_71	0024-2162	9040	1.4125	0.8	1	1.4	0.7	1	56.6	18.7	27.2
3349	ID_71	0025-2201	8507	1.32921875	0.8	1	1.5	0.7	1	18.4	14.7	63.6
3400	ID_72	0001-0796	51467	8.04171875	0.8	1	1.1	0.9	1	120	132.4	105.2
3401	ID_72	0002-0804	50783	7.93484375	0.8	1	1.1	0.9	1	111.7	124.2	95.9
3402	ID_72	0003-0819	44346	6.9290625	0.5	1	1.1	0.9	0.9	145.5	106	169.5
3403	ID_72	0004-0830	53416	8.34625	0.8	1	1	1	1	107.8	117.5	99.2
3404	ID_72	0005-1285	45793	7.15515625	0.6	1	1.1	0.9	0.9	152	111.8	174.4
3405	ID_72	0006-1323	51616	8.065	0.8	1	1	1	1	111.8	119.9	100.7
3406	ID_72	0007-1352	48521	7.58140625	0.6	1	1.1	1	0.9	156.4	115.6	179
3407	ID_72	0008-1372	51474	8.0428125	0.8	1	1.1	0.9	1	99.7	112.7	155.1
3408	ID_72	0009-1869	53890	8.4203125	0.7	1	1	1	1	107.4	115.8	94.2
3409	ID_72	0010-1872	43879	6.85609375	0.6	1	1.1	0.9	0.9	144.7	101.7	167.9
3410	ID_72	0011-1898	53544	8.36625	0.8	1	1.1	0.9	1	120.1	127.7	110
3411	ID_72	0012-1906	52046	8.1321875	0.8	1	1.1	0.9	1	101.7	115.9	159.9
3412	ID_72	0013-2461	57547	8.99171875	0.7	1	1.1	1	1	135.5	67.1	126.1
3413	ID_72	0014-2470	44045	6.88203125	0.5	1	1.1	0.9	0.9	149.7	104.8	173.8
3414	ID_72	0015-2484	54490	8.5140625	0.7	1	1.1	0.9	1	127.7	58.4	116.6
3415	ID_72	0016-2507	53487	8.35734375	0.8	1	1	1	1	119.4	126.1	110.8
3448	ID_73	0001-0490	285897	44.67140625	0.4	1	2	0.5	0.9	106.8	33.4	153.2
3449	ID_73	0002-0513	319689	49.95140625	0.4	1	1.8	0.6	0.9	106.9	30	151.3
3450	ID_73	0004-1408	321919	50.29984375	0.4	1	2.2	0.5	0.9	121	36.1	162.9
3451	ID_73	0005-1480	337410	52.7203125	0.5	1	1.8	0.6	1	115.1	33.8	158.2
3452	ID_73	0006-2510	328087	51.26359375	0.6	1	1.7	0.6	0.9	115.6	33.6	161.1
3453	ID_73	0007-2553	340710	53.2359375	0.4	1	1.9	0.5	0.9	118.9	36.5	162.4
3466	ID_74	0001-0618	11378	1.7778125	0.7	1	1.2	0.8	0.9	36.8	24.5	124.7
3467	ID_74	0002-0688	12415	1.93984375	0.7	1	1.2	0.8	0.9	48.2	23.2	133.8
3468	ID_74	0003-0696	12377	1.93390625	0.8	1	1.3	0.8	0.9	40.3	27.7	122.5
3469	ID_74	0004-0727	13373	2.08953125	0.8	1	1.1	0.9	1	106.1	20.8	140.8
3470	ID_74	0005-0963	8850	1.3828125	0.7	1	1.3	0.8	0.9	18.9	16.7	26
3471	ID_74	0006-0980	8363	1.30671875	0.8	1	1.3	0.8	0.9	19.8	17.6	27.3
3472	ID_74	0007-1009	13815	2.15859375	0.8	1	1.1	0.9	1	107.7	21	142.3
3473	ID_74	0008-1055	11959	1.86859375	0.8	1	1.1	0.9	1	107.3	20.9	140
3474	ID_74	0009-1234	9732	1.520625	0.8	1	1.3	0.7	1	51.3	18	25.8
3475	ID_74	0010-1261	11326	1.7696875	0.8	1	1.2	0.9	0.9	38.1	25.1	124.4
3476	ID_74	0011-1356	13409	2.09515625	0.8	1	1.1	0.9	1	102.2	21.2	136.5
3477	ID_74	0012-1359	9224	1.44125	0.6	1	1.3	0.8	0.9	21.9	17.1	29.5
3478	ID_74	0013-1584	11326	1.7696875	0.8	1	1.1	0.9	1	104.3	19.5	135.7
3479	ID_74	0014-1615	11211	1.75171875	0.8	1	1.2	0.8	1	36.6	23.8	121.7
3480	ID_74	0015-1643	12098	1.8903125	0.8	1	1.4	0.7	1	35.1	23.2	121.3
3481	ID_74	0016-1664	11910	1.8609375	0.8	1	1.2	0.9	1	45.1	20.3	128.5
3514	ID_75	0001-0764	106484	16.638125	0.6	1	2	0.5	1	111.8	105.8	168.1
3515	ID_75	0002-0781	111196	17.374375	0.6	1	1.7	0.6	1	113.4	107	173.8
3516	ID_75	0003-1350	115684	18.075625	0.6	1	1.9	0.5	0.9	112	105.7	166.7
3517	ID_75	0004-1912	113263	17.69734375	0.5	1	1.9	0.5	1	111.2	104.6	165.8
3518	ID_75	0005-1906	105833	16.53640625	0.6	1	1.6	0.6	1	103.1	97.3	157.3
