 	ID	Label	Color	Area	cm2	Mean	StdDev	Mode	Min	Max	Circ.	Slice	AR	Round	Solidity	MinThr	MaxThr
2845	ID_61	0013-1505	Red	9279	1.44984375	26.5	22.3	9	1	128	0.9	1	1	1	1	0	255
2846	ID_61	0014-1524	Red	10317	1.61203125	87.8	18	90	59	174	0.9	1	1	1	1	0	255
2847	ID_61	0015-1524	Red	9307	1.45421875	38.4	26.4	22	14	151	0.7	1	1	1	1	0	255
2848	ID_61	0016-1703	Red	9383	1.46609375	26.9	20.7	13	6	114	0.9	1	1	1	1	0	255
2849	ID_61	0017-1721	Red	9258	1.4465625	28.4	20.8	12	4	124	0.9	1	1	1	1	0	255
2850	ID_61	0018-1758	Red	11049	1.72640625	166.9	23.3	191	107	230	0.9	1	1	1	1	0	255
2851	ID_61	0019-1766	Red	9367	1.46359375	36	22.7	22	13	150	0.9	1	1	1	1	0	255
2852	ID_61	0020-1773	Red	9294	1.4521875	37.9	27	20	11	148	0.8	1	1	1	1	0	255
2853	ID_61	0021-1998	Red	10298	1.6090625	89	17.6	80	59	165	0.9	1	1	1	1	0	255
2854	ID_61	0022-2042	Red	11122	1.7378125	164.3	23.6	188	104	218	0.8	1	1	1	1	0	255
2855	ID_61	0023-2042	Red	9249	1.44515625	29.3	20.2	13	3	113	0.9	1	1	1	1	0	255
2856	ID_61	0024-2043	Red	9769	1.52640625	25.6	18.2	14	5	109	0.9	1	1	1	1	0	255
2857	ID_61	0025-2044	Red	10429	1.62953125	182	25.1	208	116	217	0.9	1	1.1	0.9	1	0	255
2858	ID_61	0001-0991	Green	9315	1.45546875	26.9	21.1	13	5	119	0.8	2	1	1	1	0	255
2859	ID_61	0002-1025	Green	9510	1.4859375	50.1	16.8	44	27	157	0.9	2	1	1	1	0	255
2860	ID_61	0003-1062	Green	9571	1.49546875	54.4	18.9	45	27	144	0.9	2	1	1	1	0	255
2861	ID_61	0004-1071	Green	9315	1.45546875	26.9	21.1	13	5	119	0.8	2	1	1	1	0	255
2862	ID_61	0005-1082	Green	10343	1.61609375	32.4	26.3	14	7	135	0.8	2	1	1	1	0	255
2863	ID_61	0006-1280	Green	10165	1.58828125	31.6	26.1	12	4	135	0.8	2	1.1	1	1	0	255
2864	ID_61	0007-1310	Green	10513	1.64265625	55.7	25.7	39	20	137	0.9	2	1.1	0.9	1	0	255
2865	ID_61	0008-1322	Green	10794	1.6865625	156.2	28.5	182	74	192	0.8	2	1	1	1	0	255
2866	ID_61	0009-1332	Green	10023	1.56609375	29.9	26.5	12	5	141	0.9	2	1	1	1	0	255
2867	ID_61	0010-1336	Green	9471	1.47984375	27.6	21.6	14	7	115	0.8	2	1.1	0.9	1	0	255
2868	ID_61	0011-1484	Green	10825	1.69140625	62.3	22.5	58	25	144	0.8	2	1.1	0.9	1	0	255
2869	ID_61	0012-1509	Green	11061	1.72828125	153.2	27.6	181	76	189	0.8	2	1.1	0.9	1	0	255
2870	ID_61	0013-1505	Green	9279	1.44984375	52.6	15.9	46	29	122	0.9	2	1	1	1	0	255
2871	ID_61	0014-1524	Green	10317	1.61203125	30.3	25.5	14	6	134	0.9	2	1	1	1	0	255
2872	ID_61	0015-1524	Green	9307	1.45421875	28.5	23.5	13	7	125	0.7	2	1	1	1	0	255
2873	ID_61	0016-1703	Green	9383	1.46609375	50.8	15.4	43	30	122	0.9	2	1	1	1	0	255
2874	ID_61	0017-1721	Green	9258	1.4465625	51.5	15.4	40	29	114	0.9	2	1	1	1	0	255
2875	ID_61	0018-1758	Green	11049	1.72640625	56.6	24.5	40	21	138	0.9	2	1	1	1	0	255
2876	ID_61	0019-1766	Green	9367	1.46359375	26.5	20.1	14	8	124	0.9	2	1	1	1	0	255
2877	ID_61	0020-1773	Green	9294	1.4521875	28	24	11	7	129	0.8	2	1	1	1	0	255
2878	ID_61	0021-1998	Green	10298	1.6090625	29.2	25.9	11	6	125	0.9	2	1	1	1	0	255
2879	ID_61	0022-2042	Green	11122	1.7378125	56.7	23.9	40	22	130	0.8	2	1	1	1	0	255
2880	ID_61	0023-2042	Green	9249	1.44515625	51.6	15.2	41	28	119	0.9	2	1	1	1	0	255
2881	ID_61	0024-2043	Green	9769	1.52640625	50.5	12.5	42	30	109	0.9	2	1	1	1	0	255
2882	ID_61	0025-2044	Green	10429	1.62953125	153.9	24.5	180	94	190	0.9	2	1.1	0.9	1	0	255
2883	ID_61	0001-0991	Blue	9315	1.45546875	22.3	18.3	11	2	109	0.8	3	1	1	1	0	255
2884	ID_61	0002-1025	Blue	9510	1.4859375	103.4	17.9	108	49	187	0.9	3	1	1	1	0	255
2885	ID_61	0003-1062	Blue	9571	1.49546875	105.3	19.8	117	50	179	0.9	3	1	1	1	0	255
2886	ID_61	0004-1071	Blue	9315	1.45546875	22.3	18.3	11	2	109	0.8	3	1	1	1	0	255
2887	ID_61	0005-1082	Blue	10343	1.61609375	25.7	22.3	10	0	115	0.8	3	1	1	1	0	255
2888	ID_61	0006-1280	Blue	10165	1.58828125	25.1	22.4	8	0	115	0.8	3	1.1	1	1	0	255
2889	ID_61	0007-1310	Blue	10513	1.64265625	24.9	26.7	2	0	118	0.9	3	1.1	0.9	1	0	255
2890	ID_61	0008-1322	Blue	10794	1.6865625	31.1	23.6	13	0	105	0.8	3	1	1	1	0	255
2891	ID_61	0009-1332	Blue	10023	1.56609375	24.2	22.9	8	0	125	0.9	3	1	1	1	0	255
2892	ID_61	0010-1336	Blue	9471	1.47984375	23	19.5	12	3	119	0.8	3	1.1	0.9	1	0	255
2893	ID_61	0011-1484	Blue	10825	1.69140625	24.8	25.4	5	0	113	0.8	3	1.1	0.9	1	0	255
2894	ID_61	0012-1509	Blue	11061	1.72828125	30.8	23.3	14	0	108	0.8	3	1.1	0.9	1	0	255
2895	ID_61	0013-1505	Blue	9279	1.44984375	104.1	18	112	51	162	0.9	3	1	1	1	0	255
2896	ID_61	0014-1524	Blue	10317	1.61203125	24.2	22.1	9	0	128	0.9	3	1	1	1	0	255
2897	ID_61	0015-1524	Blue	9307	1.45421875	23.8	21.6	11	3	117	0.7	3	1	1	1	0	255
2898	ID_61	0016-1703	Blue	9383	1.46609375	101.3	16.9	100	52	161	0.9	3	1	1	1	0	255
2899	ID_61	0017-1721	Blue	9258	1.4465625	103	17.1	102	58	158	0.9	3	1	1	1	0	255
2900	ID_61	0018-1758	Blue	11049	1.72640625	24.8	26	0	0	104	0.9	3	1	1	1	0	255
2901	ID_61	0019-1766	Blue	9367	1.46359375	21.3	17.5	11	3	107	0.9	3	1	1	1	0	255
2902	ID_61	0020-1773	Blue	9294	1.4521875	22.9	21.7	7	0	128	0.8	3	1	1	1	0	255
2903	ID_61	0021-1998	Blue	10298	1.6090625	22.6	22.2	8	1	110	0.9	3	1	1	1	0	255
2904	ID_61	0022-2042	Blue	11122	1.7378125	26.6	25.1	7	0	107	0.8	3	1	1	1	0	255
2905	ID_61	0023-2042	Blue	9249	1.44515625	101.6	17	106	57	161	0.9	3	1	1	1	0	255
2906	ID_61	0024-2043	Blue	9769	1.52640625	102	15.9	115	57	151	0.9	3	1	1	1	0	255
2907	ID_61	0025-2044	Blue	10429	1.62953125	33.3	22.6	18	5	102	0.9	3	1.1	0.9	1	0	255
2908	ID_62	0001-0546	Red	81008	12.6575	148.2	42.7	121	9	255	0.4	1	5.1	0.2	0.9	0	255
2909	ID_62	0002-0638	Red	89086	13.9196875	142.1	37.4	126	13	247	0.3	1	5.4	0.2	0.8	0	255
2910	ID_62	0003-0660	Red	79028	12.348125	145.7	42.6	122	19	255	0.3	1	5.4	0.2	0.8	0	255
2911	ID_62	0004-1507	Red	88739	13.86546875	147.4	39.7	121	18	250	0.3	1	5.3	0.2	0.8	0	255
2912	ID_62	0005-1489	Red	83213	13.00203125	151.9	43	123	7	255	0.4	1	4.8	0.2	0.9	0	255
2913	ID_62	0006-1530	Red	70320	10.9875	137.4	41.8	118	10	250	0.3	1	5.3	0.2	0.8	0	255
2914	ID_62	0007-2457	Red	100986	15.7790625	139.9	35.3	121	19	248	0.3	1	5.7	0.2	0.8	0	255
2915	ID_62	0008-2417	Red	91825	14.34765625	149.5	43.1	121	15	246	0.3	1	5.1	0.2	0.8	0	255
2916	ID_62	0009-2434	Red	85163	13.30671875	145.2	41.6	114	22	246	0.3	1	4.8	0.2	0.8	0	255
2917	ID_62	0001-0546	Green	81008	12.6575	100.4	53.8	95	1	215	0.4	2	5.1	0.2	0.9	0	255
2918	ID_62	0002-0638	Green	89086	13.9196875	92.9	43.7	100	2	215	0.3	2	5.4	0.2	0.8	0	255
2919	ID_62	0003-0660	Green	79028	12.348125	100.4	49.5	95	5	208	0.3	2	5.4	0.2	0.8	0	255
2920	ID_62	0004-1507	Green	88739	13.86546875	101.4	45.6	95	7	227	0.3	2	5.3	0.2	0.8	0	255
2921	ID_62	0005-1489	Green	83213	13.00203125	112	54.4	101	3	222	0.4	2	4.8	0.2	0.9	0	255
2922	ID_62	0006-1530	Green	70320	10.9875	89.1	45.4	95	3	230	0.3	2	5.3	0.2	0.8	0	255
2923	ID_62	0007-2457	Green	100986	15.7790625	97	42.6	101	9	220	0.3	2	5.7	0.2	0.8	0	255
2924	ID_62	0008-2417	Green	91825	14.34765625	110.1	53.5	96	9	230	0.3	2	5.1	0.2	0.8	0	255
2925	ID_62	0009-2434	Green	85163	13.30671875	103.2	47.5	89	6	213	0.3	2	4.8	0.2	0.8	0	255
2926	ID_62	0001-0546	Blue	81008	12.6575	84.8	51.6	78	0	196	0.4	3	5.1	0.2	0.9	0	255
2927	ID_62	0002-0638	Blue	89086	13.9196875	74.1	41.7	78	0	215	0.3	3	5.4	0.2	0.8	0	255
2928	ID_62	0003-0660	Blue	79028	12.348125	81.6	49.1	67	0	202	0.3	3	5.4	0.2	0.8	0	255
2929	ID_62	0004-1507	Blue	88739	13.86546875	82.2	45.4	78	0	217	0.3	3	5.3	0.2	0.8	0	255
2930	ID_62	0005-1489	Blue	83213	13.00203125	93.9	53.7	76	0	213	0.4	3	4.8	0.2	0.9	0	255
2931	ID_62	0006-1530	Blue	70320	10.9875	72.4	45	68	0	222	0.3	3	5.3	0.2	0.8	0	255
2932	ID_62	0007-2457	Blue	100986	15.7790625	78.6	42	77	0	217	0.3	3	5.7	0.2	0.8	0	255
2933	ID_62	0008-2417	Blue	91825	14.34765625	92.6	52.5	82	0	222	0.3	3	5.1	0.2	0.8	0	255
2934	ID_62	0009-2434	Blue	85163	13.30671875	84.9	48.1	66	0	207	0.3	3	4.8	0.2	0.8	0	255
2936	ID_63	0002-0742	Red	54188	8.466875	75.1	9.1	81	56	108	0.5	1	3.4	0.3	1	0	255
2937	ID_63	0003-0742	Red	52430	8.1921875	74.2	9.3	75	54	106	0.5	1	3.6	0.3	0.9	0	255
2938	ID_63	0004-0756	Red	51184	7.9975	76.2	8.8	68	54	219	0.5	1	3.8	0.3	1	0	255
2939	ID_63	0005-1421	Red	50580	7.903125	75.7	9.7	72	56	108	0.5	1	3.5	0.3	1	0	255
2940	ID_63	0006-1427	Red	52398	8.1871875	73.8	10.1	67	54	131	0.5	1	3.4	0.3	0.9	0	255
2941	ID_63	0007-1454	Red	53374	8.3396875	76.1	10	86	54	106	0.5	1	3.4	0.3	1	0	255
2942	ID_63	0008-1470	Red	49066	7.6665625	77.6	10.3	67	50	159	0.5	1	3.8	0.3	1	0	255
2943	ID_63	0009-2010	Red	51771	8.08921875	76.2	9.5	65	57	111	0.5	1	3.4	0.3	1	0	255
2944	ID_63	0010-2087	Red	50792	7.93625	77.6	11.1	66	58	133	0.5	1	3.4	0.3	0.9	0	255
2945	ID_63	0011-2122	Red	54155	8.46171875	73.7	8.4	71	56	112	0.5	1	3.5	0.3	0.9	0	255
2946	ID_63	0012-2178	Red	53550	8.3671875	75	8.9	67	55	179	0.5	1	3.5	0.3	0.9	0	255
2947	ID_63	0013-2761	Red	53441	8.35015625	74.7	11	61	52	112	0.5	1	3.1	0.3	1	0	255
2948	ID_63	0014-2777	Red	52730	8.2390625	73.8	10.2	63	54	126	0.4	1	3	0.3	0.8	0	255
2949	ID_63	0015-2788	Red	52578	8.2153125	75.8	10.2	67	55	116	0.5	1	3.7	0.3	0.9	0	255
2950	ID_63	0001-0700	Red	52388	8.185625	76.3	9.3	67	59	123	0.5	1	3.5	0.3	0.9	0	255
2952	ID_63	0002-0742	Green	54188	8.466875	22.9	11.9	12	6	85	0.5	2	3.4	0.3	1	0	255
2953	ID_63	0003-0742	Green	52430	8.1921875	20	10	15	3	78	0.5	2	3.6	0.3	0.9	0	255
2954	ID_63	0004-0756	Green	51184	7.9975	21.1	9.5	13	5	185	0.5	2	3.8	0.3	1	0	255
2955	ID_63	0005-1421	Green	50580	7.903125	22.9	11.3	13	4	79	0.5	2	3.5	0.3	1	0	255
2956	ID_63	0006-1427	Green	52398	8.1871875	22	10.5	13	7	90	0.5	2	3.4	0.3	0.9	0	255
2957	ID_63	0007-1454	Green	53374	8.3396875	25.3	13.3	11	5	80	0.5	2	3.4	0.3	1	0	255
2958	ID_63	0008-1470	Green	49066	7.6665625	25.5	11.4	16	7	111	0.5	2	3.8	0.3	1	0	255
2959	ID_63	0009-2010	Green	51771	8.08921875	25.4	11	15	9	89	0.5	2	3.4	0.3	1	0	255
2960	ID_63	0010-2087	Green	50792	7.93625	26.3	13.3	13	5	80	0.5	2	3.4	0.3	0.9	0	255
2961	ID_63	0011-2122	Green	54155	8.46171875	22.7	9.5	14	8	80	0.5	2	3.5	0.3	0.9	0	255
2962	ID_63	0012-2178	Green	53550	8.3671875	23.5	9.5	16	7	130	0.5	2	3.5	0.3	0.9	0	255
2963	ID_63	0013-2761	Green	53441	8.35015625	25.1	13.6	12	5	82	0.5	2	3.1	0.3	1	0	255
2964	ID_63	0014-2777	Green	52730	8.2390625	24.1	13.5	14	5	80	0.4	2	3	0.3	0.8	0	255
2965	ID_63	0015-2788	Green	52578	8.2153125	25.3	11.8	14	8	79	0.5	2	3.7	0.3	0.9	0	255
2966	ID_63	0001-0700	Green	52388	8.185625	25.2	9.4	16	9	77	0.5	2	3.5	0.3	0.9	0	255
2968	ID_63	0002-0742	Blue	54188	8.466875	20	8.9	12	5	73	0.5	3	3.4	0.3	1	0	255
2969	ID_63	0003-0742	Blue	52430	8.1921875	17.2	8.5	11	2	71	0.5	3	3.6	0.3	0.9	0	255
2970	ID_63	0004-0756	Blue	51184	7.9975	18.7	8.3	13	2	186	0.5	3	3.8	0.3	1	0	255
2971	ID_63	0005-1421	Blue	50580	7.903125	20.2	9.1	13	3	64	0.5	3	3.5	0.3	1	0	255
2972	ID_63	0006-1427	Blue	52398	8.1871875	19.4	9.4	12	4	84	0.5	3	3.4	0.3	0.9	0	255
2973	ID_63	0007-1454	Blue	53374	8.3396875	22.1	10.3	14	3	73	0.5	3	3.4	0.3	1	0	255
2974	ID_63	0008-1470	Blue	49066	7.6665625	23.2	10	20	3	101	0.5	3	3.8	0.3	1	0	255
2975	ID_63	0009-2010	Blue	51771	8.08921875	23	8.7	16	8	68	0.5	3	3.4	0.3	1	0	255
2976	ID_63	0010-2087	Blue	50792	7.93625	23.3	10.7	15	4	83	0.5	3	3.4	0.3	0.9	0	255
2977	ID_63	0011-2122	Blue	54155	8.46171875	20.1	7.5	14	5	65	0.5	3	3.5	0.3	0.9	0	255
2978	ID_63	0012-2178	Blue	53550	8.3671875	21.4	8	17	5	126	0.5	3	3.5	0.3	0.9	0	255
2979	ID_63	0013-2761	Blue	53441	8.35015625	22.4	10.8	13	4	75	0.5	3	3.1	0.3	1	0	255
2980	ID_63	0014-2777	Blue	52730	8.2390625	21.7	10.6	14	4	79	0.4	3	3	0.3	0.8	0	255
2981	ID_63	0015-2788	Blue	52578	8.2153125	22.2	9.9	14	5	70	0.5	3	3.7	0.3	0.9	0	255
2982	ID_63	0001-0700	Blue	52388	8.185625	22.8	7.9	21	6	72	0.5	3	3.5	0.3	0.9	0	255
2983	ID_64	0001-0588	Red	7661	1.19703125	23.6	8.7	21	10	65	0.8	1	1.1	0.9	1	0	255
2984	ID_64	0002-0601	Red	7888	1.2325	21.9	13	16	5	104	0.9	1	1	1	1	0	255
2985	ID_64	0003-0624	Red	8054	1.2584375	28.2	9.9	21	14	105	0.8	1	1.1	0.9	1	0	255
2986	ID_64	0004-0660	Red	9405	1.46953125	90.7	19.1	90	52	149	0.8	1	1.1	0.9	1	0	255
2987	ID_64	0007-0780	Red	10859	1.69671875	158.4	25.2	166	95	216	0.6	1	1.2	0.9	0.9	0	255
2988	ID_64	0008-0818	Red	9379	1.46546875	110.8	14.6	113	75	160	0.6	1	1.1	0.9	0.9	0	255
2989	ID_64	0009-0841	Red	10042	1.5690625	114.4	15.4	114	78	164	0.8	1	1.1	0.9	1	0	255
2990	ID_64	0010-0849	Red	9621	1.50328125	86.7	12.2	81	62	142	0.7	1	1	1	1	0	255
2991	ID_64	0011-0990	Red	11092	1.733125	172.7	31.5	207	84	218	0.7	1	1.2	0.9	0.9	0	255
2992	ID_64	0012-1015	Red	10176	1.59	48.1	20.6	32	21	118	0.8	1	1	1	1	0	255
2993	ID_64	0013-1027	Red	10390	1.6234375	161.6	25.4	173	90	216	0.8	1	1	1	0.9	0	255
2994	ID_64	0014-1052	Red	9388	1.466875	80.8	13.6	76	57	137	0.7	1	1.1	0.9	1	0	255
2995	ID_64	0015-1239	Red	9465	1.47890625	90.7	14.8	85	63	161	0.7	1	1.1	0.9	1	0	255
2996	ID_64	0016-1241	Red	9434	1.4740625	46.4	16.8	42	20	119	0.8	1	1.1	0.9	1	0	255
2997	ID_64	0017-1260	Red	10042	1.5690625	155.9	24.8	176	95	217	0.7	1	1.1	0.9	0.9	0	255
2998	ID_64	0018-1283	Red	9031	1.41109375	89.8	18.2	83	52	146	0.8	1	1.1	0.9	1	0	255
2999	ID_64	0019-1434	Red	10109	1.57953125	51.7	17.8	41	23	123	0.8	1	1.1	0.9	1	0	255
3000	ID_64	0020-1452	Red	9682	1.5128125	110.1	13	112	77	162	0.8	1	1.1	0.9	1	0	255
3001	ID_64	0021-1481	Red	8462	1.3221875	21.2	9.5	17	6	78	0.9	1	1.1	0.9	1	0	255
3002	ID_64	0022-1534	Red	9731	1.52046875	114.1	15.7	110	76	181	0.8	1	1.1	0.9	1	0	255
3003	ID_64	0023-1652	Red	10819	1.69046875	159.8	26.3	173	99	227	0.8	1	1.2	0.8	1	0	255
3004	ID_64	0024-1670	Red	10457	1.63390625	174.5	26.8	183	103	216	0.7	1	1.1	0.9	1	0	255
3005	ID_64	0025-1691	Red	8800	1.375	24	12.5	13	6	86	0.9	1	1.2	0.8	1	0	255
3006	ID_64	0026-1730	Red	8647	1.35109375	23.4	12.3	17	5	82	0.9	1	1	1	1	0	255
3007	ID_64	0027-1929	Red	10343	1.61609375	159.8	25.4	170	99	218	0.8	1	1.1	0.9	1	0	255
3008	ID_64	0028-1931	Red	9248	1.445	88.9	18	85	53	148	0.8	1	1.1	0.9	1	0	255
3009	ID_64	0029-1968	Red	9244	1.444375	113.6	13	103	81	158	0.9	1	1.1	0.9	1	0	255
3010	ID_64	0030-1995	Red	7795	1.21796875	28.2	9.1	24	14	68	0.9	1	1.2	0.8	1	0	255
3011	ID_64	0001-0588	Green	7661	1.19703125	28.7	7.8	27	16	62	0.8	2	1.1	0.9	1	0	255
3012	ID_64	0002-0601	Green	7888	1.2325	46.3	12	42	27	123	0.9	2	1	1	1	0	255
3013	ID_64	0003-0624	Green	8054	1.2584375	34.5	8.6	27	20	83	0.8	2	1.1	0.9	1	0	255
3014	ID_64	0004-0660	Green	9405	1.46953125	130.1	25.5	129	60	190	0.8	2	1.1	0.9	1	0	255
3015	ID_64	0007-0780	Green	10859	1.69671875	62.2	22	49	26	124	0.6	2	1.2	0.9	0.9	0	255
3016	ID_64	0008-0818	Green	9379	1.46546875	47.7	16	36	24	108	0.6	2	1.1	0.9	0.9	0	255
3017	ID_64	0009-0841	Green	10042	1.5690625	44.8	15.9	36	23	116	0.8	2	1.1	0.9	1	0	255
3018	ID_64	0010-0849	Green	9621	1.50328125	26.4	20.7	15	6	121	0.7	2	1	1	1	0	255
3019	ID_64	0011-0990	Green	11092	1.733125	146.2	30.5	181	68	194	0.7	2	1.2	0.9	0.9	0	255
3020	ID_64	0012-1015	Green	10176	1.59	94.2	16.7	89	56	150	0.8	2	1	1	1	0	255
3021	ID_64	0013-1027	Green	10390	1.6234375	62.5	18.5	48	29	132	0.8	2	1	1	0.9	0	255
3022	ID_64	0014-1052	Green	9388	1.466875	23	20.1	10	5	114	0.7	2	1.1	0.9	1	0	255
3023	ID_64	0015-1239	Green	9465	1.47890625	32.4	23.6	16	8	113	0.7	2	1.1	0.9	1	0	255
3024	ID_64	0016-1241	Green	9434	1.4740625	96.5	14.9	89	61	141	0.8	2	1.1	0.9	1	0	255
3025	ID_64	0017-1260	Green	10042	1.5690625	60.2	21	46	27	126	0.7	2	1.1	0.9	0.9	0	255
3026	ID_64	0018-1283	Green	9031	1.41109375	131.9	23.5	163	74	184	0.8	2	1.1	0.9	1	0	255
3027	ID_64	0019-1434	Green	10109	1.57953125	100.4	18	95	60	154	0.8	2	1.1	0.9	1	0	255
3028	ID_64	0020-1452	Green	9682	1.5128125	48.4	14.5	39	26	111	0.8	2	1.1	0.9	1	0	255
3029	ID_64	0021-1481	Green	8462	1.3221875	50.7	8.4	49	34	81	0.9	2	1.1	0.9	1	0	255
3030	ID_64	0022-1534	Green	9731	1.52046875	48.4	17.1	40	24	117	0.8	2	1.1	0.9	1	0	255
3031	ID_64	0023-1652	Green	10819	1.69046875	63.9	21.6	52	29	134	0.8	2	1.2	0.8	1	0	255
3032	ID_64	0024-1670	Green	10457	1.63390625	149.4	26.3	155	79	194	0.7	2	1.1	0.9	1	0	255
3033	ID_64	0025-1691	Green	8800	1.375	52.5	12.2	45	32	103	0.9	2	1.2	0.8	1	0	255
3034	ID_64	0026-1730	Green	8647	1.35109375	51.9	11.2	42	34	105	0.9	2	1	1	1	0	255
3035	ID_64	0027-1929	Green	10343	1.61609375	62.5	20.8	51	28	128	0.8	2	1.1	0.9	1	0	255
3036	ID_64	0028-1931	Green	9248	1.445	130.5	21.8	132	76	176	0.8	2	1.1	0.9	1	0	255
3037	ID_64	0029-1968	Green	9244	1.444375	47.1	14.2	39	26	106	0.9	2	1.1	0.9	1	0	255
3038	ID_64	0030-1995	Green	7795	1.21796875	34.6	7.8	29	21	68	0.9	2	1.2	0.8	1	0	255
3039	ID_64	0001-0588	Blue	7661	1.19703125	58.3	11.1	59	30	92	0.8	3	1.1	0.9	1	0	255
3040	ID_64	0002-0601	Blue	7888	1.2325	88.1	14.7	91	45	153	0.9	3	1	1	1	0	255
3041	ID_64	0003-0624	Blue	8054	1.2584375	66.3	10.9	67	37	102	0.8	3	1.1	0.9	1	0	255
3042	ID_64	0004-0660	Blue	9405	1.46953125	42.2	12.9	36	15	90	0.8	3	1.1	0.9	1	0	255
3043	ID_64	0007-0780	Blue	10859	1.69671875	28.1	25.8	8	0	106	0.6	3	1.2	0.9	0.9	0	255
3044	ID_64	0008-0818	Blue	9379	1.46546875	38.9	12.1	34	17	85	0.6	3	1.1	0.9	0.9	0	255
3045	ID_64	0009-0841	Blue	10042	1.5690625	38.7	12.3	33	17	100	0.8	3	1.1	0.9	1	0	255
3046	ID_64	0010-0849	Blue	9621	1.50328125	18.3	16.4	8	0	92	0.7	3	1	1	1	0	255
3047	ID_64	0011-0990	Blue	11092	1.733125	32.2	22.6	17	0	95	0.7	3	1.2	0.9	0.9	0	255
3048	ID_64	0012-1015	Blue	10176	1.59	30.3	15.1	22	11	99	0.8	3	1	1	1	0	255
3049	ID_64	0013-1027	Blue	10390	1.6234375	24.7	21.3	10	0	111	0.8	3	1	1	0.9	0	255
3050	ID_64	0014-1052	Blue	9388	1.466875	16.9	16.3	7	1	94	0.7	3	1.1	0.9	1	0	255
3051	ID_64	0015-1239	Blue	9465	1.47890625	24.1	20.6	10	2	113	0.7	3	1.1	0.9	1	0	255
3052	ID_64	0016-1241	Blue	9434	1.4740625	29.5	10.9	22	11	88	0.8	3	1.1	0.9	1	0	255
3053	ID_64	0017-1260	Blue	10042	1.5690625	25.4	23.2	7	0	99	0.7	3	1.1	0.9	0.9	0	255
3054	ID_64	0018-1283	Blue	9031	1.41109375	40.2	11.6	33	17	83	0.8	3	1.1	0.9	1	0	255
3055	ID_64	0019-1434	Blue	10109	1.57953125	29.7	12.4	22	10	77	0.8	3	1.1	0.9	1	0	255
3056	ID_64	0020-1452	Blue	9682	1.5128125	40.2	11.5	34	18	90	0.8	3	1.1	0.9	1	0	255
3057	ID_64	0021-1481	Blue	8462	1.3221875	92.3	13.4	93	45	123	0.9	3	1.1	0.9	1	0	255
3058	ID_64	0022-1534	Blue	9731	1.52046875	41.2	16	32	17	119	0.8	3	1.1	0.9	1	0	255
3059	ID_64	0023-1652	Blue	10819	1.69046875	27.8	25.2	7	0	108	0.8	3	1.2	0.8	1	0	255
3060	ID_64	0024-1670	Blue	10457	1.63390625	29.5	20.3	17	2	100	0.7	3	1.1	0.9	1	0	255
3061	ID_64	0025-1691	Blue	8800	1.375	94.7	16.7	93	51	146	0.9	3	1.2	0.8	1	0	255
3062	ID_64	0026-1730	Blue	8647	1.35109375	95	14.8	101	51	146	0.9	3	1	1	1	0	255
3063	ID_64	0027-1929	Blue	10343	1.61609375	26.7	24.5	7	0	105	0.8	3	1.1	0.9	1	0	255
3064	ID_64	0028-1931	Blue	9248	1.445	42.2	17.2	34	15	114	0.8	3	1.1	0.9	1	0	255
3065	ID_64	0029-1968	Blue	9244	1.444375	40.5	11.5	33	20	82	0.9	3	1.1	0.9	1	0	255
3066	ID_64	0030-1995	Blue	7795	1.21796875	64.8	10	61	41	99	0.9	3	1.2	0.8	1	0	255
3067	ID_65	0001-0604	Red	20997	3.28078125	139	14.7	136	97	242	0.7	1	1.7	0.6	0.9	0	255
3068	ID_65	0002-0614	Red	16633	2.59890625	59.1	26	43	16	188	0.7	1	1.6	0.6	0.9	0	255
3069	ID_65	0003-0636	Red	21333	3.33328125	136.9	13.7	133	96	246	0.6	1	1.6	0.6	0.9	0	255
3070	ID_65	0004-0631	Red	20584	3.21625	151.4	12.7	150	105	220	0.7	1	1.5	0.7	0.9	0	255
3071	ID_65	0005-0636	Red	22258	3.4778125	138.1	13.4	134	93	243	0.7	1	1.6	0.6	0.9	0	255
3072	ID_65	0006-0871	Red	13378	2.0903125	154.6	12.2	155	95	217	0.4	1	2	0.5	0.8	0	255
3073	ID_65	0007-0891	Red	20385	3.18515625	152.3	10.6	153	108	213	0.6	1	1.7	0.6	0.9	0	255
3074	ID_65	0008-0887	Red	19827	3.09796875	136.3	14.3	131	96	241	0.6	1	1.6	0.6	0.9	0	255
3075	ID_65	0009-0901	Red	21701	3.39078125	151.2	13	154	106	224	0.7	1	1.5	0.7	0.9	0	255
3076	ID_65	0010-0923	Red	21616	3.3775	137.1	14.5	134	92	244	0.7	1	1.6	0.6	0.9	0	255
3077	ID_65	0011-1150	Red	16407	2.56359375	59.7	23.9	61	10	186	0.7	1	1.9	0.5	0.9	0	255
3078	ID_65	0012-1162	Red	20016	3.1275	153.1	13.3	156	92	216	0.7	1	1.5	0.7	0.9	0	255
3079	ID_65	0013-1173	Red	16122	2.5190625	61.1	27.2	35	8	194	0.7	1	1.9	0.5	0.9	0	255
3080	ID_65	0014-1186	Red	20110	3.1421875	151.3	13.2	150	110	230	0.7	1	1.4	0.7	0.9	0	255
3081	ID_65	0015-1193	Red	15920	2.4875	58.3	25.3	41	13	189	0.7	1	1.7	0.6	0.9	0	255
3082	ID_65	0016-1420	Red	20854	3.2584375	151	12.6	153	110	228	0.7	1	1.5	0.7	0.9	0	255
